Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Kingston,Edmonds,10:20,10:24,10:45,05/06/2024,
Sealth,Edmonds,Kingston,11:05,11:06,11:29,05/06/2024,
Sealth,Kingston,Edmonds,11:55,11:56,12:18,05/06/2024,
Sealth,Edmonds,Kingston,12:40,12:42,13:05,05/06/2024,
Sealth,Kingston,Edmonds,13:30,13:32,13:56,05/06/2024,
Sealth,Edmonds,Kingston,14:25,14:27,14:53,05/06/2024,
Sealth,Kingston,Edmonds,15:10,15:15,15:40,05/06/2024,
Sealth,Edmonds,Kingston,15:55,15:58,16:22,05/06/2024,
Sealth,Kingston,Edmonds,16:40,16:41,17:05,05/06/2024,
Sealth,Edmonds,Kingston,17:25,17:27,17:51,05/06/2024,
Sealth,Kingston,Edmonds,18:10,18:11,18:35,05/06/2024,
Sealth,Edmonds,Kingston,19:00,19:02,19:26,05/06/2024,
Sealth,Kingston,Edmonds,19:45,19:46,20:10,05/06/2024,
Sealth,Edmonds,Kingston,20:30,20:32,20:55,05/06/2024,
Sealth,Kingston,Edmonds,05:30,05:34,05:56,05/07/2024,
Sealth,Edmonds,Kingston,06:15,06:17,06:43,05/07/2024,
Sealth,Kingston,Edmonds,07:00,07:04,07:26,05/07/2024,
Sealth,Edmonds,Kingston,07:55,07:57,08:20,05/07/2024,
Sealth,Kingston,Edmonds,08:40,08:43,09:05,05/07/2024,
Sealth,Edmonds,Kingston,09:35,09:37,10:00,05/07/2024,
Sealth,Kingston,Edmonds,10:20,10:22,10:43,05/07/2024,
Sealth,Edmonds,Kingston,11:05,11:07,11:29,05/07/2024,
Sealth,Kingston,Edmonds,11:55,11:57,12:18,05/07/2024,
Sealth,Edmonds,Kingston,12:40,12:40,13:02,05/07/2024,
Sealth,Kingston,Edmonds,13:30,13:31,13:54,05/07/2024,
Sealth,Edmonds,Kingston,14:25,14:28,14:49,05/07/2024,
Sealth,Kingston,Edmonds,15:10,15:10,15:34,05/07/2024,
Sealth,Edmonds,Kingston,15:55,15:57,16:19,05/07/2024,
Sealth,Kingston,Edmonds,16:40,16:42,17:05,05/07/2024,
Sealth,Edmonds,Kingston,17:25,17:26,17:48,05/07/2024,
Sealth,Kingston,Edmonds,18:10,18:10,18:32,05/07/2024,
Sealth,Edmonds,Kingston,19:00,19:01,19:23,05/07/2024,
Sealth,Kingston,Edmonds,19:45,19:46,20:09,05/07/2024,
