Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Kingston,Edmonds,20:20,20:21,20:43,06/06/2024,
Puyallup,Edmonds,Kingston,21:05,21:06,21:26,06/06/2024,
Puyallup,Kingston,Edmonds,21:40,21:42,22:02,06/06/2024,
Puyallup,Edmonds,Kingston,22:25,22:27,22:47,06/06/2024,
Puyallup,Kingston,Edmonds,23:10,23:11,23:32,06/06/2024,
Puyallup,Edmonds,Kingston,23:45,23:45,00:05,06/06/2024,
Puyallup,Kingston,Edmonds,04:45,04:47,05:09,06/07/2024,
Puyallup,Edmonds,Kingston,05:35,05:36,05:58,06/07/2024,
Puyallup,Kingston,Edmonds,06:25,06:27,06:49,06/07/2024,
Puyallup,Edmonds,Kingston,07:10,07:11,07:31,06/07/2024,
Puyallup,Kingston,Edmonds,07:55,07:56,08:17,06/07/2024,
