Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Mukilteo,Clinton,13:30,13:32,13:46,04/20/2024,
Tokitae,Clinton,Mukilteo,14:00,14:03,14:17,04/20/2024,
Tokitae,Mukilteo,Clinton,14:35,14:35,14:49,04/20/2024,
Tokitae,Clinton,Mukilteo,15:05,15:08,15:25,04/20/2024,
Tokitae,Mukilteo,Clinton,15:35,15:41,15:56,04/20/2024,
Tokitae,Clinton,Mukilteo,16:05,16:14,16:30,04/20/2024,
Tokitae,Mukilteo,Clinton,16:40,16:46,17:00,04/20/2024,
Tokitae,Clinton,Mukilteo,17:05,17:16,17:31,04/20/2024,
Tokitae,Mukilteo,Clinton,17:40,17:47,18:01,04/20/2024,
Tokitae,Clinton,Mukilteo,18:05,18:18,18:32,04/20/2024,
Tokitae,Mukilteo,Clinton,18:40,18:46,19:00,04/20/2024,
Tokitae,Clinton,Mukilteo,19:05,19:15,19:30,04/20/2024,
Tokitae,Mukilteo,Clinton,19:35,19:42,19:55,04/20/2024,
Tokitae,Clinton,Mukilteo,20:00,20:06,20:21,04/20/2024,
Tokitae,Mukilteo,Clinton,20:35,20:38,20:52,04/20/2024,
Tokitae,Clinton,Mukilteo,21:00,21:01,21:16,04/20/2024,
Tokitae,Mukilteo,Clinton,21:30,21:30,21:47,04/20/2024,
Tokitae,Clinton,Mukilteo,22:00,22:01,22:17,04/20/2024,
Tokitae,Mukilteo,Clinton,22:30,22:30,22:50,04/20/2024,
Tokitae,Clinton,Mukilteo,08:00,08:01,08:18,04/21/2024,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:44,04/21/2024,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:16,04/21/2024,
Tokitae,Mukilteo,Clinton,09:30,09:30,09:45,04/21/2024,
Tokitae,Clinton,Mukilteo,10:00,10:02,10:16,04/21/2024,
Tokitae,Mukilteo,Clinton,10:30,10:30,10:43,04/21/2024,
Tokitae,Clinton,Mukilteo,11:00,11:01,11:17,04/21/2024,
Tokitae,Mukilteo,Clinton,11:30,11:32,11:45,04/21/2024,
Tokitae,Clinton,Mukilteo,12:00,12:04,12:19,04/21/2024,
Tokitae,Mukilteo,Clinton,12:30,12:33,12:47,04/21/2024,
Tokitae,Clinton,Mukilteo,13:00,13:02,13:18,04/21/2024,
Tokitae,Mukilteo,Clinton,13:30,13:31,13:45,04/21/2024,
Tokitae,Clinton,Mukilteo,14:00,14:03,14:16,04/21/2024,
Tokitae,Mukilteo,Clinton,14:35,14:35,14:49,04/21/2024,
Tokitae,Clinton,Mukilteo,15:05,15:06,15:20,04/21/2024,
Tokitae,Mukilteo,Clinton,15:35,15:35,15:50,04/21/2024,
Tokitae,Clinton,Mukilteo,16:05,16:07,16:20,04/21/2024,
Tokitae,Mukilteo,Clinton,16:40,16:40,16:54,04/21/2024,
