Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Chelan,Orcas,Anacortes,22:05,22:28,23:20,05/17/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:23,05/18/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:57,05/18/2024,
Chelan,Shaw,Lopez,07:00,07:00,07:20,05/18/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:11,05/18/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:37,09:47,05/18/2024,
Chelan,Friday Harbor,Lopez,09:55,10:12,10:45,05/18/2024,
Chelan,Lopez,Anacortes,10:40,10:50,11:34,05/18/2024,
Chelan,Anacortes,Lopez,11:55,12:03,12:46,05/18/2024,
Chelan,Lopez,Friday Harbor,12:45,12:54,13:26,05/18/2024,
Chelan,Friday Harbor,Anacortes,13:55,14:07,15:15,05/18/2024,
Chelan,Anacortes,Shaw,15:40,15:40,16:29,05/18/2024,
Chelan,Shaw,Orcas,16:35,16:35,16:46,05/18/2024,
Chelan,Orcas,Anacortes,17:15,17:15,18:08,05/18/2024,
Chelan,Anacortes,Shaw,18:30,18:30,19:20,05/18/2024,
Chelan,Shaw,Orcas,19:25,19:25,19:35,05/18/2024,
Chelan,Orcas,Anacortes,19:50,19:50,20:42,05/18/2024,
Chelan,Anacortes,Shaw,20:55,20:55,21:42,05/18/2024,
Chelan,Shaw,Orcas,21:45,21:44,21:54,05/18/2024,
Chelan,Orcas,Anacortes,22:05,22:05,22:58,05/18/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:24,05/19/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:54,05/19/2024,
Chelan,Shaw,Lopez,07:00,07:00,07:19,05/19/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:12,05/19/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:30,09:37,05/19/2024,
Chelan,Friday Harbor,Lopez,09:55,09:59,10:29,05/19/2024,
Chelan,Lopez,Anacortes,10:40,10:45,11:29,05/19/2024,
Chelan,Anacortes,Lopez,11:55,11:56,12:42,05/19/2024,
Chelan,Lopez,Friday Harbor,12:45,12:50,13:21,05/19/2024,
Chelan,Friday Harbor,Anacortes,13:55,14:02,15:10,05/19/2024,
Chelan,Anacortes,Shaw,15:40,15:40,16:30,05/19/2024,
Chelan,Shaw,Orcas,16:35,16:37,16:48,05/19/2024,
Chelan,Orcas,Anacortes,17:15,17:16,18:11,05/19/2024,
Chelan,Anacortes,Shaw,15:40,16:07,16:57,05/20/2024,
Chelan,Orcas,Anacortes,17:15,17:50,18:45,05/20/2024,
Chelan,Anacortes,Shaw,18:30,19:04,19:59,05/20/2024,
Chelan,Orcas,Anacortes,19:50,20:32,21:25,05/20/2024,
Chelan,Anacortes,Shaw,20:55,21:37,22:27,05/20/2024,
Chelan,Shaw,Orcas,21:45,22:28,22:39,05/20/2024,
Chelan,Orcas,Anacortes,22:05,22:47,23:41,05/20/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:20,05/21/2024,
Chelan,Orcas,Shaw,06:45,06:53,07:04,05/21/2024,
Chelan,Shaw,Lopez,07:00,07:11,07:28,05/21/2024,
Chelan,Lopez,Anacortes,07:30,07:42,08:25,05/21/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:45,09:53,05/21/2024,
Chelan,Friday Harbor,Lopez,09:55,10:24,10:56,05/21/2024,
Chelan,Lopez,Anacortes,10:40,11:16,12:00,05/21/2024,
Chelan,Friday Harbor,Anacortes,13:55,14:00,15:09,05/21/2024,
Chelan,Anacortes,Shaw,15:40,15:42,16:32,05/21/2024,
Chelan,Shaw,Orcas,16:35,16:35,16:47,05/21/2024,
Chelan,Orcas,Anacortes,17:15,17:20,18:19,05/21/2024,
Chelan,Anacortes,Shaw,18:30,18:43,19:43,05/21/2024,
Chelan,Shaw,Orcas,19:50,19:46,19:57,05/21/2024,
Chelan,Anacortes,Shaw,20:55,21:36,22:27,05/21/2024,
Chelan,Shaw,Orcas,21:45,22:29,22:40,05/21/2024,
Chelan,Orcas,Anacortes,22:05,22:48,23:38,05/21/2024,
